index,publishing_year,book_name,author,language_code,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,operating_cost
670,2011,Dead Reckoning,Charlaine Harris,eng,Intermediate,3.77,87066.0,Non-Fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",38448.0,47.123999999999995
671,1985,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",eng,Intermediate,3.9,80075.0,Fiction,784.21,470.526,6.59,"Amazon Digital Services,  Inc.",38448.0,313.684
673,1897,The Invisible Man,H.G. Wells,eng,Intermediate,3.62,84778.0,Fiction,117.81,70.686,0.99,Macmillan,38016.0,47.123999999999995
674,1985,ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando],"Haruki Murakami, Alfred Birnbaum",eng,,4.15,63764.0,Fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",38016.0,47.123999999999995
675,1994,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",eng,Intermediate,3.57,62106.0,Fiction,915.11,549.066,7.69,Random House LLC,37584.0,366.044
676,1812,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",eng,Intermediate,3.92,78355.0,Fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",37584.0,355.81
677,1990,Four Past Midnight,Stephen King,en-GB,Intermediate,3.9,76376.0,Non-Fiction,640.22,384.132,5.38,HarperCollins Publishers,37368.0,256.088
678,2012,The Marriage Bargain,Jennifer Probst,eng,Intermediate,3.81,91630.0,Fiction,1307.81,784.686,10.99,Random House LLC,37368.0,523.1239999999999
679,1909,Anne of Avonlea,L.M. Montgomery,en-US,,4.21,99918.0,Fiction,117.81,70.686,0.99,"Amazon Digital Services,  Inc.",37368.0,47.123999999999995
680,1930,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",en-US,,4.15,82102.0,Fiction,593.81,0.0,4.99,"Amazon Digital Services,  Inc.",37152.0,593.81
681,2013,We Are All Completely Beside Ourselves,Karen Joy Fowler,eng,Intermediate,3.71,59973.0,Fiction,355.81,0.0,2.99,"Amazon Digital Services,  Inc.",37152.0,355.81
682,1996,Children of the Mind,Orson Scott Card,eng,Intermediate,3.74,74517.0,Fiction,1022.21,613.326,8.59,"Amazon Digital Services,  Inc.",36936.0,408.884
683,1922,Ulysses,James Joyce,eng,Intermediate,3.74,76791.0,Fiction,117.81,0.0,0.99,"Amazon Digital Services,  Inc.",36936.0,117.81
684,1998,Someone Like You,Sarah Dessen,eng,Intermediate,3.94,84358.0,Non-Fiction,355.81,213.486,2.99,Simon and Schuster Digital Sales Inc,36936.0,142.324
685,2003,Moloka'i,Alan Brennert,en-US,,4.15,75307.0,Non-Fiction,950.81,570.486,7.99,HarperCollins Christian Publishing,36720.0,380.32399999999996
686,1990,The Witching Hour,Anne Rice,eng,,4.1,79824.0,Non-Fiction,357.54,214.524,3.03,"Amazon Digital Services,  Inc.",36504.0,143.01600000000002
687,1986,This Present Darkness,Frank E. Peretti,eng,,4.24,71815.0,Fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",36504.0,352.82
688,2012,The Coincidence of Callie & Kayden,Jessica Sorensen,eng,,4.21,97615.0,Fiction,116.82,70.092,0.99,"Amazon Digital Services,  Inc.",36504.0,46.727999999999994
689,2015,Fates and Furies,Lauren Groff,eng,Intermediate,3.56,66085.0,Fiction,862.58,517.548,7.31,HarperCollins Publishers,36504.0,345.03200000000004
691,1945,Stuart Little,"E.B. White, Garth Williams",en-US,Intermediate,3.88,89033.0,Fiction,352.82,211.692,2.99,"Amazon Digital Services,  Inc.",36504.0,141.128
692,1953,The Foundation Trilogy,Isaac Asimov,eng,,4.39,72311.0,Fiction,1060.82,636.492,8.99,HarperCollins Publishers,36504.0,424.328
693,1999,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,en-US,,4.06,32626.0,Fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",36288.0,352.82
694,2000,The Austere Academy,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.97,99311.0,Fiction,116.82,0.0,0.99,"Amazon Digital Services,  Inc.",36288.0,116.82
695,2001,Seven Up,Janet Evanovich,en-US,,4.15,94506.0,Fiction,1320.42,792.252,11.19,HarperCollins Publishers,36072.0,528.1680000000001
696,2009,The Awakening,Kelley Armstrong,eng,,4.16,95026.0,Fiction,761.1,456.66,6.45,Simon and Schuster Digital Sales Inc,36072.0,304.44
697,2003,Death Masks,Jim Butcher,eng,,4.32,83664.0,Children,654.9,392.94,5.55,"Amazon Digital Services,  Inc.",36072.0,261.96
698,1993,Stellaluna,Janell Cannon,en-US,,4.22,87423.0,Fiction,116.82,70.092,0.99,"Amazon Digital Services,  Inc.",36072.0,46.727999999999994
699,2007,Before They Are Hanged,Joe Abercrombie,eng,,4.27,68865.0,Fiction,116.82,70.092,0.99,Random House LLC,35856.0,46.727999999999994
700,2007,Loving Frank,Nancy Horan,en-US,Intermediate,3.73,72734.0,Fiction,824.82,494.892,6.99,Hachette Book Group,35640.0,329.92800000000005
701,2002,Hard Eight,"Janet Evanovich, Lorelei King",en-US,,4.17,93057.0,Non-Fiction,1060.82,636.492,8.99,Random House LLC,35640.0,424.328
702,2001,The Vile Village,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.94,89733.0,Fiction,706.82,424.092,5.99,Penguin Group (USA) LLC,35640.0,282.72800000000007
703,1973,Sybil,Flora Rheta Schreiber,en-US,Intermediate,3.99,72493.0,Non-Fiction,502.68,301.608,4.26,HarperCollins Publishing,35640.0,201.072
704,1980,Cosmos,Carl Sagan,eng,,4.35,76440.0,Non-Fiction,1131.62,678.972,9.59,Penguin Group (USA) LLC,35640.0,452.6479999999999
705,2005,Haunted: A Novel of Stories,Chuck Palahniuk,eng,Intermediate,3.59,68861.0,Fiction,234.82,140.892,1.99,Simon and Schuster Digital Sales Inc,35424.0,93.928
706,1987,The Shell Seekers,Rosamunde Pilcher,eng,,4.13,73573.0,Fiction,588.82,0.0,4.99,"Amazon Digital Services,  Inc.",35424.0,588.82
707,2006,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,eng,,4.16,59333.0,Fiction,1680.32,1008.192,14.24,Penguin Group (USA) LLC,35424.0,672.1279999999999
708,1981,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",eng,Intermediate,3.95,56200.0,Fiction,1128.08,676.848,9.56,Simon and Schuster Digital Sales Inc,35208.0,451.23199999999997
710,2011,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",eng,,4.02,71868.0,Children,872.02,523.212,7.39,"Amazon Digital Services,  Inc.",35208.0,348.808
711,2013,The Lowland,Jhumpa Lahiri,eng,Intermediate,3.82,62231.0,Fiction,470.82,282.492,3.99,"Amazon Digital Services,  Inc.",35208.0,188.32799999999997
712,2004,The Ruins of Gorlan,John Flanagan,eng,,4.2,83085.0,Non-Fiction,824.82,494.892,6.99,Random House LLC,34992.0,329.92800000000005
713,2009,Wintergirls,Laurie Halse Anderson,eng,Intermediate,3.98,87665.0,Fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",34992.0,352.82
715,1997,Assassin's Quest,Robin Hobb,eng,,4.18,67125.0,Fiction,470.82,0.0,3.99,"Amazon Digital Services,  Inc.",34776.0,470.82
716,1967,Rosemary's Baby,Ira Levin,eng,Intermediate,3.96,78766.0,Fiction,588.82,0.0,4.99,"Amazon Digital Services,  Inc.",34776.0,588.82
717,1984,The Talisman,"Stephen King, Peter Straub",en-US,,4.12,79508.0,Non-Fiction,234.82,140.892,1.99,"Amazon Digital Services,  Inc.",34776.0,93.928
718,1998,The Path of Daggers,Robert Jordan,eng,Intermediate,3.9,74815.0,Fiction,234.82,140.892,1.99,"Amazon Digital Services,  Inc.",34560.0,93.928
719,1958,The Dharma Bums,Jack Kerouac,en-US,Intermediate,3.94,62454.0,Children,725.7,435.42,6.15,"Amazon Digital Services,  Inc.",34560.0,290.28000000000003
720,2010,The Reckoning,Kelley Armstrong,en-GB,,4.21,92922.0,Fiction,466.83,0.0,3.99,"Amazon Digital Services,  Inc.",34560.0,466.83
721,2012,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,en-US,Intermediate,3.97,69596.0,Fiction,934.83,560.898,7.99,Random House LLC,34344.0,373.932
722,1934,Mary Poppins,"P.L. Travers, Mary Shepard",en-US,,4.05,82706.0,Fiction,349.83,209.898,2.99,"Amazon Digital Services,  Inc.",34128.0,139.932
723,2007,Red Seas Under Red Skies,Scott Lynch,eng,,4.23,68255.0,Fiction,349.83,209.898,2.99,"Amazon Digital Services,  Inc.",34128.0,139.932
724,1984,The House on Mango Street,Sandra Cisneros,eng,Intermediate,3.57,81579.0,Fiction,115.83,0.0,0.99,"Amazon Digital Services,  Inc.",34128.0,115.83
725,2008,City of Thieves,David Benioff,en-GB,,4.28,68063.0,Fiction,232.83,139.698,1.99,HarperCollins Publishers,34128.0,93.132
726,2007,Halfway to the Grave,Jeaniene Frost,eng,,4.18,106608.0,Fiction,232.83,139.698,1.99,"Amazon Digital Services,  Inc.",33912.0,93.132
727,1980,The Twits,"Roald Dahl, Quentin Blake",eng,Intermediate,3.94,82458.0,Fiction,855.27,513.162,7.31,Random House LLC,33696.0,342.10799999999995
728,2003,Abhorsen,Garth Nix,en-US,,4.29,80740.0,Non-Fiction,1519.83,911.898,12.99,"Amazon Digital Services,  Inc.",33696.0,607.9319999999999
729,2002,The Beach House,"James Patterson, Peter de Jonge",eng,Intermediate,3.82,68676.0,Fiction,466.83,0.0,3.99,"Amazon Digital Services,  Inc.",33480.0,466.83
730,1987,Eyes of the Dragon,Stephen King,eng,Intermediate,3.92,72714.0,Non-Fiction,700.83,420.498,5.99,HarperCollins Publishers,33264.0,280.33200000000005
731,1976,Children of Dune,Frank Herbert,eng,Intermediate,3.9,74133.0,Fiction,115.83,0.0,0.99,"Amazon Digital Services,  Inc.",33264.0,115.83
732,2011,Leviathan Wakes,James S.A. Corey,eng,,4.2,68416.0,Non-Fiction,1689.48,1013.688,14.44,HarperCollins Publishers,33048.0,675.792
733,2015,Queen of Shadows,Sarah J. Maas,eng,,4.6,99067.0,Fiction,349.83,209.898,2.99,Macmillan,33048.0,139.932
734,1991,Maus II : And Here My Troubles Began ,Art Spiegelman,eng,,4.41,90147.0,Non-Fiction,583.83,350.298,4.99,Hachette Book Group,32832.0,233.53200000000004
735,1962,The Snowy Day,Ezra Jack Keats,eng,,4.13,81914.0,Fiction,1170.0,702.0,10.0,"Amazon Digital Services,  Inc.",32832.0,468.0
